temperature,humidity,soil_moisture,rainfall,soil_type_enc,crop_type_enc,irrigate,litres_eau
31.68,68.95,50.54,17.692283868071822,3,3,0,19.5
38.09,65.45,47.28,41.296493080924634,2,0,0,8.7
30.79,62.82,29.74,18.5624182199954,0,0,1,26.6
29.69,64.81,55.18,37.08439231486945,3,10,0,5.0
21.14,58.75,31.2,25.01652262455936,2,3,0,18.4
39.18,63.25,53.62,36.88665890144143,3,10,0,7.1
28.17,44.52,37.4,25.623579041410448,4,1,1,19.7
33.38,69.64,47.26,41.46026173795686,0,4,0,6.0
27.77,54.61,46.77,25.204540288692783,2,10,0,8.8
36.48,66.13,30.41,39.532931665988755,0,1,1,15.2
35.24,66.47,51.44,42.089784318636084,3,1,0,7.0
27.75,58.01,48.09,37.50083969399694,4,4,0,8.4
29.82,55.72,58.33,48.41502800624113,2,0,0,5.0
27.63,69.25,41.18,20.396396270942585,2,4,0,18.1
30.41,64.96,48.09,39.236318632106624,0,7,0,5.0
33.41,52.42,48.93,21.34998025309199,3,9,0,16.6
28.19,51.2,44.38,38.64943760615323,1,1,0,5.7
31.55,55.2,56.98,11.328909643026208,1,4,1,15.1
28.43,54.4,36.47,32.27515168924604,4,10,1,16.1
27.37,52.05,37.96,31.662482947299033,1,3,0,12.9
31.49,60.18,54.84,29.067976765267016,0,1,1,9.0
29.93,55.77,48.12,42.3826988591817,1,9,0,5.0
38.03,60.56,64.39,26.6699966841077,2,4,0,10.2
30.39,54.61,51.82,33.04881457074707,0,9,0,8.6
24.29,50.63,39.13,49.984755864822084,3,10,0,5.0
33.45,62.3,57.89,16.87138033876266,2,5,0,14.8
33.0,62.92,41.61,28.81538440076955,0,0,1,18.4
24.34,54.43,66.95,9.59905003120552,3,8,0,11.5
33.88,55.46,26.2,20.261931347000665,0,4,1,29.1
29.82,66.48,26.27,12.449844859534842,1,8,1,34.8
33.84,54.6,41.99,9.587723233191248,3,8,1,26.9
36.17,72.76,41.81,11.737901375247684,4,9,1,26.2
23.77,54.99,41.64,8.549473839574285,1,3,0,26.5
29.48,60.63,42.23,41.327001742055785,1,2,0,7.0
30.58,53.33,39.94,24.436477274681646,3,1,1,18.5
28.8,49.98,58.83,30.480252817719016,0,8,0,5.5
35.53,75.2,29.57,23.666843942889248,2,3,1,25.4
31.14,77.02,43.96,46.516951544223254,2,10,0,5.0
38.07,62.7,66.49,30.242007330836522,3,3,0,5.0
36.68,60.6,31.3,27.81682652623978,3,5,1,24.2
32.08,69.28,53.59,34.07510303076503,1,7,0,5.5
34.27,53.73,40.07,42.118951721647264,3,4,0,13.0
29.54,58.68,37.33,14.97041603650251,0,6,1,26.0
28.97,68.66,31.32,6.484197072951837,1,6,1,34.5
33.73,70.72,33.03,49.01068482933312,3,3,1,11.6
28.54,61.73,53.85,40.59872484503994,1,8,0,5.0
30.75,53.95,62.15,32.20921895305216,2,10,0,5.0
29.49,61.99,38.54,20.15303242169633,1,0,1,22.2
36.45,68.49,26.71,31.279287719834503,2,3,1,18.0
24.39,43.91,36.11,8.032813139091143,3,1,1,29.8
25.5,56.26,56.35,39.88679588605868,4,0,0,5.0
22.53,60.17,52.65,22.990464218844597,2,7,0,11.0
37.73,70.55,52.64,47.08637094405077,0,6,0,5.0
27.05,43.07,25.9,49.20228009467112,4,4,1,9.9
27.09,52.83,49.64,37.25761592491574,1,0,0,5.0
26.9,42.45,46.23,28.810866027504172,2,10,1,13.9
31.58,60.79,41.51,45.3380440550445,4,0,0,5.0
37.21,74.62,54.03,2.914871504462763,3,3,1,27.2
24.24,61.14,60.21,49.35016111678559,3,10,0,5.0
36.18,60.7,35.67,33.76067327341876,2,10,1,15.8
33.14,49.74,33.96,43.84830741514899,3,2,1,10.3
29.28,50.3,33.27,20.109035700774907,1,3,1,24.9
39.43,54.27,49.34,7.955083372315974,4,3,1,27.5
32.81,60.28,33.66,26.682637440088524,0,2,1,22.0
27.17,60.75,56.14,45.545055637874896,3,2,0,5.0
29.61,70.69,43.81,48.819654474622176,4,0,0,5.0
30.47,67.64,60.18,23.301405592427756,3,1,1,8.0
38.67,61.25,25.97,41.831716067372255,4,9,1,18.0
25.59,63.6,46.33,42.35783066541022,1,1,0,5.0
37.73,63.94,57.35,29.13810428243323,2,5,0,8.4
26.49,61.97,42.04,26.152350545479862,1,2,0,17.1
40.0,75.91,41.53,18.091082282352094,3,2,1,24.2
24.87,60.88,70.0,47.56127466387426,0,1,0,5.0
26.61,57.49,20.0,39.73315383922631,2,8,1,18.7
35.2,70.49,38.88,28.267367849780033,0,10,1,19.6
29.65,73.8,41.76,15.63671995039143,0,8,0,23.5
35.73,66.71,33.31,38.24763495794451,4,0,1,13.8
31.2,50.23,55.54,43.53211793344213,2,7,0,5.0
29.78,57.79,45.7,4.941824476443929,1,8,0,30.3
28.28,46.26,50.83,27.615025026653978,0,6,1,9.1
21.76,55.45,30.34,10.338836215097402,2,2,1,29.2
35.26,66.79,31.43,40.5245532975499,1,9,1,17.1
38.57,69.47,35.76,34.4168063769708,4,2,1,20.1
30.55,51.34,42.6,3.16476563325937,0,8,1,27.0
36.1,74.43,33.26,45.72124979511777,1,4,1,9.7
27.98,52.26,44.53,18.845699939869633,0,5,0,20.4
21.09,49.87,63.43,45.11248951774955,3,6,0,5.0
32.73,70.57,49.45,25.993973742563874,4,6,1,15.4
29.53,62.5,21.78,26.649260428519966,0,1,1,24.3
29.18,54.42,35.54,33.58662707444125,2,7,0,13.7
28.67,57.85,35.03,4.14566736341429,3,8,1,33.6
27.37,53.95,42.58,0.522744273960607,3,3,0,31.0
23.42,58.92,31.9,0.255312455620027,2,1,1,37.0
29.77,63.41,50.3,40.14783988361248,0,4,0,5.0
32.62,52.77,37.75,18.50544172394295,3,3,1,28.7
32.37,61.99,20.42,2.7441425415297758,2,5,1,46.0
35.78,60.37,32.47,2.220738538297362,2,4,1,38.0
31.53,61.06,40.48,43.06547120470181,0,2,0,9.9
30.54,55.89,36.73,10.177450733273158,3,6,1,29.3
30.38,63.18,56.23,27.444108432998494,2,9,0,5.8
29.41,59.27,43.92,31.35728043567212,2,10,0,12.5
38.65,62.79,58.95,14.291174254729366,0,1,1,22.4
25.37,61.39,48.09,42.27386917360486,3,7,0,5.1
35.9,62.63,37.99,45.0611007745348,2,7,1,10.6
29.25,62.0,55.15,39.05135618115976,1,0,0,5.0
32.68,69.24,30.61,46.16409667858469,2,2,1,11.5
28.67,55.3,38.91,42.34800346559012,1,2,0,9.7
27.73,53.14,25.75,4.703173629365265,1,8,1,37.8
26.65,56.41,66.61,48.02779005954053,2,10,0,5.0
36.0,68.0,62.0,32.585161983776544,3,1,0,5.6
28.2,46.6,47.75,12.608030006837312,0,7,1,21.6
37.27,71.63,41.84,14.19765882503402,0,10,1,26.9
31.21,63.59,39.81,19.924826589559565,0,8,1,23.3
27.59,55.45,46.99,47.607682285311505,4,10,0,5.0
33.65,59.37,58.73,47.53175956789165,4,5,0,5.0
34.2,64.85,39.67,30.27977541410812,1,3,1,13.4
31.98,71.09,57.24,17.262905682155676,1,3,0,13.1
37.26,67.14,45.88,47.61735694575335,4,5,0,5.0
30.77,55.44,46.67,47.63433506982875,1,6,1,5.0
39.1,61.36,46.18,0.04265819545283267,4,1,1,31.5
31.25,65.16,61.75,7.699956761936411,3,0,1,21.7
33.44,67.72,40.98,9.646590376000773,2,3,0,26.2
38.13,56.75,55.03,26.40135171920027,2,10,1,10.1
30.04,58.87,38.82,26.569804905873255,1,6,1,18.6
35.64,61.77,28.86,13.187649677454283,3,4,1,32.9
29.54,60.61,54.07,33.76663484009067,2,8,0,5.0
24.91,47.76,39.44,8.77202897383771,2,2,1,26.9
25.93,48.16,64.92,34.70359251736584,2,1,0,5.0
35.3,76.77,44.61,5.363349088091435,3,9,1,28.5
29.09,65.94,42.43,9.990678107774292,2,6,1,23.3
22.37,54.2,28.21,39.31315645393245,3,7,0,12.1
23.32,50.4,46.44,9.749786045492515,0,9,0,21.1
31.58,66.26,59.62,46.29723301070636,4,6,1,5.0
29.22,57.62,50.47,46.162403747586055,2,5,0,5.0
28.68,54.9,52.05,26.8728444100163,0,2,0,11.3
37.6,58.72,21.63,31.238555769519916,4,0,1,29.1
25.5,51.34,61.51,26.92555523395968,2,1,0,6.6
36.47,56.72,31.13,3.9067490034954853,2,9,1,37.3
33.88,80.0,54.46,36.07206459886344,0,5,0,7.7
30.17,59.06,40.76,43.66214782628852,2,1,0,7.5
28.23,63.31,41.67,28.810843487582353,2,1,1,10.0
29.13,67.17,44.42,44.08239052732922,0,10,0,5.0
25.78,62.23,52.74,28.431505286946674,1,9,0,8.9
24.19,50.1,34.02,4.809539950079195,0,7,1,33.6
29.95,45.82,45.65,41.741315329833334,3,2,1,7.3
30.05,58.21,23.31,3.5951154615588345,2,1,1,40.4
33.01,61.9,32.87,4.561683005252354,4,10,1,38.6
26.51,50.69,57.11,44.3789053727173,4,8,0,5.0
21.59,47.89,48.19,26.95740769362718,1,0,0,9.4
28.01,50.89,20.0,35.58698242907348,2,4,0,20.8
29.17,44.69,36.86,2.443935235321443,3,9,1,32.9
30.97,52.6,49.95,12.76058791347655,0,10,1,20.4
30.94,49.64,52.81,24.742586750065293,0,10,1,9.4
33.79,66.5,37.64,8.736556704800414,4,10,1,31.2
31.21,67.98,48.85,20.98757198363808,0,6,1,16.8
32.19,46.35,37.41,49.77020211740897,4,7,1,5.0
31.48,59.28,37.95,34.93095265757261,0,7,1,13.7
29.51,69.53,46.92,0.5964584555174735,0,2,1,29.7
35.14,68.94,36.73,12.548376305740872,4,6,1,31.3
33.12,60.82,39.61,25.80930136750787,4,2,1,21.5
28.53,58.99,66.34,21.99688555135342,3,4,0,7.5
21.68,57.86,23.08,49.539124436248,3,7,0,12.7
32.61,72.07,32.62,21.36212081297273,1,4,1,24.4
35.28,59.92,52.55,17.912967709825484,0,5,1,18.2
28.78,57.35,64.43,32.36971031704844,4,5,0,5.0
30.28,53.79,45.41,32.57695157965683,0,2,0,14.0
31.35,62.93,34.02,26.78322744661782,1,0,1,22.2
38.59,58.32,22.54,38.15265695544648,4,1,1,20.7
35.72,63.95,56.88,32.351651939854065,0,0,0,8.5
29.06,54.83,25.81,43.7254646953071,4,0,1,12.8
22.59,47.12,34.78,26.31262197657994,0,2,0,17.6
28.82,53.22,38.74,9.725633325966381,1,2,1,30.6
29.48,41.38,29.63,33.14847823872764,3,2,1,17.7
25.21,65.01,49.34,4.931753644886927,1,9,0,27.0
29.22,57.62,50.47,46.162403747586055,2,5,0,5.0
22.82,48.25,49.55,13.729392592476797,1,3,0,21.8
34.46,78.03,54.74,16.394081784167795,3,4,1,16.5
35.16,68.01,47.87,40.88975931046835,1,0,0,8.6
24.9,56.17,38.53,11.404084263062476,2,7,1,23.5
35.33,63.38,24.82,25.312643412812097,4,5,1,26.4
29.65,57.73,44.42,41.03437311440455,2,1,0,5.0
37.29,68.48,37.23,21.949741641069288,1,1,1,29.0
28.97,47.91,47.29,13.618434153675302,0,4,1,18.9
25.61,46.7,28.16,31.69289306299981,2,1,1,16.4
31.81,62.69,55.11,32.9962951444152,4,0,0,5.7
32.99,64.5,30.16,39.16344864663761,3,6,1,15.4
25.5,45.0,31.33,39.57113134067307,1,4,1,13.6
26.64,56.92,41.8,3.0783913178383027,0,5,1,30.1
33.41,62.74,23.04,33.88846814633881,0,10,1,26.2
23.43,55.73,32.02,23.069108937103895,4,4,1,24.7
24.89,41.79,54.45,14.797881637128285,0,2,0,15.2
28.87,60.59,53.34,47.160168376295154,1,0,0,5.0
31.06,58.49,40.24,14.657190415913124,0,1,1,22.5
29.43,48.63,56.66,27.44861365072562,3,10,1,10.4
26.83,56.77,54.59,11.717066554736894,2,7,0,14.7
25.06,58.7,42.9,26.205146373055992,4,2,0,14.3
29.86,48.43,47.14,48.69936247371425,1,3,0,5.0
32.52,64.65,24.55,36.982944866189534,4,8,1,20.4
31.27,62.18,32.06,13.640156403437715,4,6,1,29.8
29.82,66.48,26.27,12.449844859534842,1,8,1,34.7
28.69,43.52,47.72,40.6444245518825,0,6,0,5.3
29.8,61.21,33.62,49.28361024353075,2,8,1,8.4
32.4,66.97,35.57,43.45920565111209,4,1,1,11.1
27.48,60.62,44.8,14.13854086379679,0,8,1,21.2
27.69,55.28,34.84,6.390905862731455,1,2,1,32.6
25.81,58.56,40.21,49.97854246120802,0,10,0,5.0
31.4,69.24,29.06,44.22659386266622,3,4,1,11.5
30.27,58.64,44.46,46.62424823132796,4,6,1,5.0
34.02,68.57,47.58,41.55818456162521,1,3,0,5.0
30.08,70.31,42.74,17.7592643652572,4,7,1,22.2
27.49,53.12,50.69,32.423718035545974,1,9,0,8.1
28.06,49.09,36.0,2.632030518165629,1,2,1,33.5
29.23,43.46,33.17,35.47741864100911,2,2,1,16.1
30.88,44.61,40.83,38.47710549478689,1,0,1,9.3
24.22,59.75,30.07,32.6501390907442,0,2,0,18.7
36.3,68.21,70.0,40.73216823773333,3,0,0,5.0
29.35,62.25,39.85,14.047635594808028,2,2,1,25.5
37.22,66.08,50.07,15.497616154935379,4,6,1,20.2
31.19,71.44,46.39,43.83005433022812,2,3,0,5.3
24.98,62.27,48.83,36.720059465416746,1,3,0,6.7
27.98,42.2,60.29,15.568106894706995,1,7,0,9.4
21.15,51.19,29.68,46.193287770411835,3,8,1,7.1
23.78,50.2,41.1,22.422068496279046,1,10,0,20.2
33.32,78.29,41.09,1.7456304204787054,4,8,1,31.0
31.81,57.99,62.68,30.08887586449431,4,2,0,5.0
27.13,53.92,67.62,39.18035544687895,0,2,0,5.0
28.01,42.25,31.47,32.59221697396868,0,3,1,18.3
30.0,60.0,27.0,45.86336160487166,2,8,1,12.5
30.84,54.44,38.5,30.334279201371206,3,10,1,13.2
36.36,66.52,63.86,25.132280961453436,2,8,0,10.5
21.52,56.82,37.02,38.908382293574434,1,9,0,7.8
36.78,74.99,46.32,26.675432053275035,0,2,0,16.4
25.03,57.3,62.78,28.26554962591435,3,6,0,5.4
38.09,64.63,48.69,43.15682814883198,1,5,0,10.1
25.13,54.49,68.4,17.615958461754378,2,3,0,7.1
25.28,50.64,66.87,12.330534351985339,3,7,0,12.5
32.9,59.42,57.62,18.291382207192797,0,4,1,16.5
31.2,67.76,37.33,33.16940045839799,2,0,1,15.2
37.79,65.38,42.1,44.23173617511345,2,7,0,9.1
30.24,51.96,38.03,24.28333155113713,0,7,1,17.5
33.07,56.67,54.06,7.174072175330892,4,2,1,21.5
22.25,58.5,48.46,46.691409277588036,4,7,0,5.0
24.57,56.6,34.73,40.31004069527192,1,7,0,8.4
28.21,59.37,42.81,39.36460925681816,3,6,0,7.4
29.58,59.37,36.3,17.14771621479045,2,0,1,24.0
37.61,71.93,31.01,32.765778350243735,0,5,1,19.6
27.91,58.92,33.61,30.549303551568446,3,1,1,19.2
29.97,50.7,36.33,5.724014818200917,1,10,1,30.6
30.72,67.49,51.07,21.862080278554842,3,7,1,14.9
25.5,52.83,32.4,33.87963815741672,0,3,0,17.5
32.92,65.89,35.29,0.2752684202656397,4,6,1,35.8
23.56,60.5,36.73,2.3234458633970556,2,4,1,28.1
30.28,53.79,45.41,32.57695157965683,0,2,0,12.8
25.47,47.11,37.01,49.771471687436744,1,10,1,5.0
27.17,60.75,56.14,45.545055637874896,3,2,0,5.0
28.66,59.28,48.06,17.88714820891868,2,3,0,18.1
27.25,57.18,56.38,33.81789232906026,1,3,0,5.0
28.32,59.01,41.83,48.456460796391156,2,2,0,5.0
29.69,68.57,47.16,48.774066258949645,2,10,0,5.0
31.96,49.13,52.38,48.96426835797077,2,3,1,5.0
25.5,52.83,32.4,33.87963815741672,0,3,0,15.4
36.97,72.6,43.87,31.770662727291448,4,2,0,14.2
27.56,57.7,65.07,29.154737174187055,3,2,0,5.0
29.07,73.52,52.71,8.662153913740678,2,4,1,24.8
29.49,66.27,41.53,43.64482504688739,4,4,0,5.7
31.74,63.6,38.22,44.55568093449268,3,3,1,7.8
34.1,65.21,40.7,40.8762042328519,3,7,0,9.1
30.91,74.59,49.46,18.57870986530431,1,9,1,16.2
31.51,63.07,38.77,8.310935190320045,2,2,1,29.3
34.06,63.07,24.49,24.68946944356551,1,10,1,27.1
27.38,60.32,50.76,11.837512954499353,4,7,1,21.9
21.23,56.98,70.0,24.919792888456932,3,1,0,5.0
27.18,51.26,37.13,18.034788739369155,4,7,1,21.9
31.01,66.62,62.69,0.0443118549489363,4,9,1,24.2
24.68,55.24,24.69,28.49067746360244,2,4,0,21.5
23.04,47.21,40.69,31.12340867580982,3,0,0,11.3
24.25,58.48,37.87,45.560645749879804,0,8,0,5.0
32.94,56.15,39.04,28.96652958942009,1,2,1,18.0
24.2,46.77,25.96,34.1725645732188,1,5,0,17.8
26.51,50.69,57.11,44.3789053727173,4,8,0,5.0
27.38,60.32,50.76,11.837512954499353,4,7,1,21.1
27.49,55.27,67.27,31.35538026083782,2,0,0,5.0
29.16,50.81,20.0,39.64122932324232,0,4,0,20.3
32.77,60.55,61.77,11.794652156834657,1,8,1,18.3
24.06,59.62,70.0,45.27280977264564,3,8,0,5.0
24.82,53.75,47.97,34.60188239540789,0,2,0,5.0
22.39,55.39,53.07,13.630480156914032,2,0,0,13.4
21.23,56.98,70.0,24.919792888456932,3,1,0,5.0
29.07,55.27,45.77,2.671700983642067,3,4,0,30.5
30.77,60.08,39.33,24.902020084285926,0,8,1,21.9
26.21,55.82,40.52,14.784656707406214,0,4,0,24.8
22.06,53.64,62.43,24.67759219829985,4,4,0,6.8
34.05,71.7,24.22,20.446447895367864,1,7,1,30.4
36.99,70.45,29.04,20.961145870260765,3,8,1,30.7
30.48,67.9,25.48,20.668705912677527,1,8,1,29.7
29.61,53.81,38.02,16.211019280091048,2,10,1,23.0
37.88,74.88,27.06,37.194282336911414,3,9,1,19.2
28.07,57.06,54.6,4.130913946677817,0,5,0,23.2
25.07,45.11,36.38,5.509004003573592,1,3,1,30.8
40.0,77.82,37.44,8.556425707468707,3,10,1,30.4
26.8,44.21,38.52,38.94104807282944,4,2,1,7.2
33.66,63.43,49.93,28.435792144713012,0,6,1,9.6
35.75,63.33,35.33,31.420019006732065,1,5,1,16.8
24.41,56.8,34.97,10.99365248608875,4,1,1,27.7
21.29,52.95,54.28,41.234160627530756,0,5,0,5.0
26.22,48.44,52.01,24.901140357858143,3,6,1,9.7
27.74,59.78,39.31,41.48996016497451,0,7,0,5.0
27.46,63.08,52.97,43.92243722385739,0,1,0,5.0
36.42,76.31,27.13,9.297458065284275,2,3,1,36.1
31.12,54.41,55.18,45.27670596080436,1,5,0,5.0
34.05,57.39,35.01,14.259874508716052,2,4,1,26.1
28.71,50.83,38.48,21.040127976677102,1,5,1,19.4
36.08,64.21,51.97,37.33377753307405,3,2,0,8.3
38.61,69.3,41.21,7.35586104988335,0,6,1,32.1
23.21,54.01,47.49,37.63927605227797,2,10,0,5.0
30.49,61.62,43.88,28.560185574638425,1,10,1,14.5
39.46,69.85,20.0,19.495427247594225,3,8,1,31.7
26.87,52.34,36.12,25.67810997938948,0,1,1,20.4
32.22,56.29,48.76,30.29506460295355,0,3,0,10.8
22.94,46.81,28.94,29.172873718509816,3,5,1,18.0
29.21,64.21,54.95,25.113884175288494,3,10,0,9.8
38.22,70.27,63.95,2.5584806471036723,0,2,0,24.3
35.44,66.64,32.53,4.571262333000598,4,6,1,40.1
28.95,60.12,46.69,12.73181740618306,3,2,0,24.6
32.5,63.91,50.78,17.450021358692208,2,0,0,17.0
27.4,59.79,36.45,37.533896824898314,2,6,1,14.7
30.87,58.93,70.0,33.5522754528229,1,5,0,5.0
38.12,64.6,30.72,2.2789873203174493,0,4,1,40.3
30.14,59.84,37.42,40.52668345983224,1,8,1,8.2
23.99,45.86,44.6,39.60097043947526,3,1,0,5.0
38.09,64.63,48.69,43.15682814883198,1,5,0,10.1
35.52,59.79,33.11,43.48061186175094,3,9,1,11.4
28.89,56.51,48.61,21.138062136870612,1,3,0,15.1
25.31,51.79,51.38,11.601208229231158,1,9,0,20.2
29.04,52.28,61.27,45.188991353526575,4,3,0,5.0
33.62,58.44,32.87,33.06188270001068,1,1,1,22.4
23.88,54.05,34.53,18.135689380784676,4,8,1,25.0
33.95,62.48,20.64,20.829191630815863,0,7,1,32.2
28.89,65.73,67.41,9.451150624634685,0,7,0,12.2
31.4,63.38,33.1,17.434897073388306,3,7,1,28.0
30.72,58.49,48.86,37.72407648405779,3,4,0,5.2
32.22,66.16,25.02,47.84152773543309,3,8,1,9.3
37.75,58.35,37.82,21.129436673176688,3,10,1,25.3
26.43,46.63,42.08,14.913353274124697,4,3,1,21.0
27.75,58.01,48.09,37.50083969399694,4,4,0,6.3
34.34,55.85,27.98,42.42470963457991,0,10,1,9.0
31.7,56.91,48.75,1.5600309676403745,0,3,1,30.0
28.09,50.46,25.38,28.134576782422315,4,0,1,27.3
24.38,50.13,34.67,3.1648743658975578,1,1,1,31.4
23.2,51.15,44.35,19.815290123404676,1,1,0,15.6
34.81,77.03,58.09,17.970286336033105,3,7,0,17.1
27.09,50.45,54.43,42.16839270443914,2,8,0,5.0
25.78,57.76,65.12,35.61689138495907,0,9,0,5.0
21.18,47.08,48.85,47.927150016309724,4,6,0,5.0
30.89,66.92,30.15,26.423389224875603,0,5,1,20.5
33.95,67.15,51.1,2.4396715595873975,4,6,1,27.5
28.43,63.69,37.41,8.038968684746594,4,4,1,27.5
37.12,73.45,56.53,34.84957741494166,2,10,0,8.1
29.78,57.79,45.7,4.941824476443929,1,8,0,27.6
29.0,58.0,33.0,43.996250932697045,0,5,1,9.2
23.82,59.74,65.58,37.884001843490076,0,9,0,5.0
39.71,58.79,49.81,24.480938027935505,3,3,1,15.1
33.86,58.35,43.35,45.255439955358526,4,8,0,5.7
27.9,47.35,51.36,24.69623748666064,4,4,1,11.5
34.55,61.85,66.2,12.422894017917269,1,2,0,14.8
25.88,63.35,70.0,14.203244587831087,0,9,0,7.0
33.42,55.21,54.88,31.046788947471697,1,5,0,7.3
24.61,63.9,70.0,38.13322408734807,2,7,0,5.0
39.48,79.62,45.0,11.893132261582018,3,3,1,23.9
29.48,41.38,29.63,33.14847823872764,3,2,1,18.4
30.45,71.76,45.74,20.331129986760466,3,5,0,14.5
20.41,47.39,70.0,32.05035108198389,2,6,0,5.0
25.43,56.25,52.07,29.713429058788748,0,5,0,9.1
24.0,56.92,43.36,21.780714001442053,2,7,0,17.3
35.84,73.34,56.27,30.244938882520483,3,0,0,12.9
31.4,69.24,29.06,44.22659386266622,3,4,1,15.9
26.99,47.9,45.66,1.7999582420486104,3,6,1,28.5
35.11,67.01,48.64,42.94811871957364,0,8,0,9.1
21.36,56.53,34.78,49.45785480309807,0,3,0,5.0
29.52,46.94,40.51,16.199666424746685,3,1,1,22.3
25.69,62.47,65.56,45.60535180441674,0,6,0,5.0
30.98,66.44,29.27,48.53300132123927,4,1,1,11.4
37.46,62.66,42.24,19.894033889776452,1,4,0,25.8
25.12,46.17,43.74,28.160777437932726,3,5,0,15.1
30.12,47.45,64.3,22.26810222418516,2,9,0,10.8
35.01,69.3,40.11,32.80135970213405,4,8,1,15.9
28.67,61.38,48.54,5.81391235872239,0,3,0,25.1
26.41,55.23,43.13,24.09469005581693,0,0,0,18.1
30.02,66.59,44.84,22.14438161612467,2,3,0,18.2
33.25,59.02,58.34,14.10225628422933,0,9,1,17.8
27.74,60.46,44.85,20.093262843685515,3,10,0,16.4
34.33,54.12,42.26,39.145376703683695,4,3,0,10.5
26.34,51.73,64.26,37.67103861064896,3,3,0,5.0
30.04,70.55,48.8,34.46553908568995,2,5,0,9.7
36.47,69.23,46.99,12.778969566894006,4,9,1,20.4
24.06,52.41,28.87,35.58663216166505,0,9,0,20.8
31.73,69.1,20.0,41.8463945351894,0,5,1,16.8
36.26,72.92,70.0,47.72676681345408,3,0,0,5.0
29.6,58.3,44.4,24.269889843703556,1,10,0,17.1
35.08,55.2,65.28,44.162042590281295,3,9,0,5.0
40.0,64.34,28.36,12.339574249932749,1,0,1,37.4
34.66,61.82,45.18,30.617756415761672,4,9,1,16.1
28.35,53.72,56.15,3.660452773182077,0,2,1,23.5
39.91,76.62,45.94,27.71761595665036,3,4,1,13.9
36.0,68.0,62.0,32.585161983776544,3,1,0,6.4
34.72,67.85,69.81,6.6013860392873935,2,0,0,14.9
31.11,61.64,58.52,10.51871927346113,2,8,1,18.7
32.89,53.28,63.35,43.07822100740564,0,4,0,5.0
25.99,48.98,52.04,43.426403811133106,1,2,0,5.0
29.84,56.17,52.61,46.86606283116927,1,8,0,5.0
34.03,68.66,20.0,12.988540006960864,4,6,1,38.3
32.54,58.92,43.95,47.848777334461914,0,8,0,7.4
22.15,48.66,61.0,11.855825050028335,2,5,0,11.9
22.97,52.59,58.34,17.39392846095489,0,3,0,11.8
34.42,71.01,48.66,39.93177598786228,2,8,1,6.9
27.72,52.05,49.01,47.231496941198316,1,3,0,5.0
33.28,69.6,60.82,47.251985775579634,1,9,0,5.0
28.58,65.43,55.68,49.71370820976675,0,8,0,5.0
30.14,55.49,45.37,3.347860728618163,1,5,1,27.4
29.11,56.91,62.25,20.961101821847468,0,2,0,9.2
28.63,50.27,50.74,48.92728977562422,3,10,0,5.0
33.8,56.61,45.77,38.0135660736144,3,7,0,9.4
29.54,70.83,36.15,0.08180185211069668,0,9,1,34.3
32.69,72.28,38.65,4.773172899348338,2,9,1,31.5
28.3,52.68,34.22,48.98743135969895,3,2,0,5.4
32.4,77.68,42.34,8.58197291529893,4,7,1,25.9
37.53,70.73,37.05,19.553828182468102,2,8,1,24.1
34.66,55.05,59.87,20.485876856399127,3,5,0,13.0
35.42,65.57,43.67,20.081758851494634,1,7,1,19.2
22.91,57.98,48.26,33.411249345625166,4,2,0,5.5
29.22,56.15,58.3,24.541115665131663,1,6,0,10.3
24.3,53.62,60.71,13.670629665358753,1,8,0,12.5
38.35,68.02,65.33,36.385396164497216,3,8,0,5.0
27.12,59.72,32.35,36.72476677007216,0,5,0,13.2
24.08,62.89,34.44,43.36572478112019,0,1,1,6.3
33.69,68.75,64.77,28.491344770782106,4,1,1,6.8
28.51,44.09,28.38,42.29533609658064,0,2,1,14.7
32.51,61.45,70.0,16.41150230306787,2,2,0,8.4
28.41,58.44,37.48,17.500187271002954,0,5,1,21.3
30.28,45.85,29.12,35.7220776367764,0,9,1,16.2
34.11,57.79,43.23,10.343264223866477,3,8,1,25.8
32.94,72.52,37.15,46.773555739542985,4,0,1,6.6
25.02,54.12,31.81,15.953906255656591,4,10,1,28.0
23.41,60.75,42.1,14.310827582692475,0,9,0,20.8
37.62,72.75,64.33,17.51444665491062,0,8,0,16.2
26.44,66.93,58.88,44.5134413241618,1,0,0,5.0
34.42,71.01,48.66,39.93177598786228,2,8,1,6.7
28.26,60.74,38.67,42.99631686721308,3,2,1,5.0
24.84,52.43,64.91,41.10112600446502,3,6,0,5.0
26.69,44.45,20.92,11.776914645720199,4,5,1,36.7
27.05,62.62,35.54,29.91656948940109,2,4,1,15.7
32.01,71.7,23.49,49.0517634806934,0,2,1,16.1
36.05,73.59,58.17,36.31862531631418,3,4,0,5.0
36.11,75.99,23.4,35.96196603918766,0,6,1,24.1
31.78,67.11,48.68,15.015287949638878,0,9,0,20.9
30.49,59.19,51.04,42.88365803597872,3,1,1,5.0
23.84,60.67,36.47,49.69267774964546,4,7,1,5.0
27.37,49.31,43.7,28.05084992026193,0,6,1,14.7
29.06,48.7,52.49,46.464517666335546,0,4,0,5.0
28.35,64.21,60.8,30.322668938679836,4,9,0,5.0
26.25,53.05,28.22,31.738605965748807,4,8,1,17.8
24.67,47.76,26.37,36.370134324389305,2,4,1,17.0
29.25,62.0,55.15,39.05135618115976,1,0,0,5.3
35.21,73.16,48.0,30.71668272867527,0,8,0,13.8
